customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,purchase_frequency,average_order_value,days_since_last_purchase,tenure_group,avg_monthly_spend,tenure_years,family_status,annual_spend,payment_consistency,short_contract_risk,paperless_risk,total_services,premium_service_usage,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
7760-OYPDY,0,0,0,0,0.0140845070422535,1,No,No,No,No,No,Yes,No,1,0.6208955223880598,0.0144645741980152,1,2,80.65,60,0-12,0.5936985172981878,0.1666666666666666,0,967.8,0.893676379417235,1,1,2,1,True,False,False,False,False,True,False
7639-LIAYI,1,0,0,0,0.7183098591549296,1,Yes,Yes,No,No,Yes,Yes,Yes,1,0.6119402985074627,0.4845372720978537,0,52,79.75,1560,48-60,0.6681345837029526,4.333333333333333,0,957.0,1.017072582589824,0,1,6,4,False,False,False,True,True,False,False
2954-PIBKO,0,0,1,1,0.9577464788732396,1,Yes,Yes,No,Yes,Yes,No,No,1,0.4567164179104478,0.4887260558504501,0,69,64.15,2070,60+,0.5078552157199819,5.75,2,769.8000000000001,0.961085318603364,0,1,5,2,False,False,False,True,True,False,False
8012-SOUDQ,0,1,0,0,0.5915492957746479,1,Yes,No,Yes,No,No,Yes,No,1,0.7164179104477612,0.4407973690283868,0,43,90.25,1290,36-48,0.7353645454197156,3.583333333333333,0,1083.0,0.9891773497390968,1,1,4,1,True,False,False,False,False,True,False
9420-LOJKX,0,0,0,0,0.1971830985915492,1,No,Yes,Yes,No,No,Yes,Yes,1,0.8044776119402984,0.1624278790676206,1,15,99.1,450,12-24,0.7833058758923667,1.25,0,1189.1999999999998,0.9595694584594686,1,1,5,3,True,False,False,False,True,False,False
6575-SUVOI,0,1,1,0,0.3380281690140845,1,Yes,Yes,No,No,Yes,Yes,No,1,0.5099502487562189,0.2000750057696746,0,25,69.5,750,24-36,0.5774794069192751,2.083333333333333,1,834.0,1.0087194244604316,1,1,5,3,False,False,False,False,True,False,False
7495-OOKFY,0,1,1,0,0.0985915492957746,1,Yes,No,Yes,No,No,No,No,1,0.6208955223880598,0.0709093007154396,1,8,80.65,240,0-12,0.6520799011532125,0.6666666666666666,1,967.8,0.9815561066336018,1,1,3,0,True,False,False,False,True,False,False
4667-QONEA,0,1,1,1,0.8309859154929577,1,No,Yes,Yes,Yes,Yes,No,Yes,1,0.56318407960199,0.5120643895684284,0,60,74.85,1800,48-60,0.6117998352553542,5.0,2,898.1999999999999,0.9922845691382768,0,1,6,3,False,False,True,False,True,False,False
1658-BYGOY,1,1,0,0,0.2394366197183098,1,Yes,No,No,No,No,Yes,Yes,1,0.7681592039800995,0.2000634664204938,1,18,95.45,540,12-24,0.8020089694307156,1.5,0,1145.4,1.0200512193702345,1,1,4,2,True,False,False,False,False,True,False
8769-KKTPH,0,0,1,1,0.8732394366197184,1,Yes,Yes,No,No,No,Yes,Yes,1,0.8099502487562189,0.7261020078467574,0,63,99.65,1890,60+,0.8251876258466044,5.25,2,1195.8000000000002,1.005296314879857,0,1,5,3,True,False,True,False,True,False,False
5067-XJQFU,1,1,1,1,0.9154929577464788,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,0.8975124378109453,0.8143953381029311,0,66,108.45,1980,60+,0.8831748290150266,5.5,2,1301.4,0.9886346172653228,0,1,7,3,True,False,True,False,False,True,False
3957-SQXML,0,0,1,1,0.4647887323943662,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,0.0666666666666666,0.1010270020770828,0,34,24.95,1020,24-36,0.2166634363794941,2.833333333333333,2,299.4,1.0542260992573382,0,0,2,0,False,True,False,True,True,False,False
5954-BDFSG,0,0,0,0,1.0,1,Yes,No,No,Yes,Yes,Yes,Yes,1,0.8880597014925372,0.9040964689591507,0,72,107.5,2160,60+,0.8985104338275673,6.0,0,1290.0,1.01468992248062,0,1,6,3,True,False,False,True,True,False,False
0434-CSFON,0,0,1,0,0.647887323943662,1,Yes,No,No,Yes,No,Yes,Yes,1,0.818407960199005,0.5409993076390492,0,47,100.5,1410,36-48,0.8249675768516246,3.9166666666666665,1,1206.0,0.9965279983063408,1,1,5,2,True,False,False,False,False,True,False
1215-FIGMP,1,0,0,0,0.8309859154929577,1,Yes,No,Yes,No,No,Yes,No,1,0.7129353233830846,0.6268059081467805,0,60,89.9,1800,48-60,0.7483113673805601,5.0,0,1078.8000000000002,1.010511679644049,1,1,4,1,True,False,False,False,False,False,False
0526-SXDJP,1,0,1,0,1.0,0,No phone service,Yes,Yes,Yes,No,No,No,0,0.2373134328358209,0.3396261250865451,0,72,42.1,2160,60+,0.3388705839282445,6.0,1,505.2000000000001,0.977170757455793,0,0,3,1,False,False,False,True,False,False,False
0557-ASKVU,0,0,1,1,0.2394366197183098,1,No,No,No,Yes,Yes,No,No,1,0.3597014925373134,0.1082737133625663,0,18,54.4,540,12-24,0.4379919458173165,1.5,2,652.8,0.9774305555555556,0,1,3,1,False,False,True,False,True,False,False
5698-BQJOH,0,0,0,0,0.1126760563380281,1,Yes,No,No,No,No,Yes,Yes,0,0.7577114427860697,0.0967516732056312,1,9,94.4,270,0-12,0.7845963756177924,0.75,0,1132.8000000000002,1.0090042372881356,1,0,4,2,True,False,False,False,False,True,False
5122-CYFXA,0,0,0,0,0.028169014084507,1,No,No,Yes,No,Yes,Yes,Yes,1,0.5676616915422885,0.025998153704131,0,3,75.3,90,0-12,0.6702361339923119,0.25,0,903.6,1.0805666223992918,1,1,5,3,False,False,False,False,False,True,False
8627-ZYGSZ,1,0,1,0,0.647887323943662,1,Yes,No,Yes,No,No,No,No,1,0.6034825870646766,0.4190572351719362,0,47,78.9,1410,36-48,0.639761295523853,3.9166666666666665,1,946.8,0.9843728932394896,0,1,3,0,True,False,True,False,False,True,False
3410-YOQBQ,0,0,0,0,0.4225352112676057,1,No,No,Yes,Yes,Yes,Yes,Yes,0,0.6064676616915423,0.2859912300946226,0,31,79.2,930,24-36,0.6635489185311154,2.583333333333333,0,950.4,1.0171065493646136,0,0,6,3,False,False,False,True,False,False,True
3170-NMYVV,0,0,1,1,0.6901408450704226,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,0.0189054726368158,0.1052504038772213,0,50,20.15,1500,48-60,0.1533607907742998,4.166666666666667,2,241.8,0.923970223325062,0,0,1,0,False,True,False,True,False,False,False
7410-OIEDU,1,0,0,0,0.1267605633802817,1,No,Yes,No,Yes,No,No,No,1,0.6129353233830845,0.1002250173090237,0,10,79.85,300,0-12,0.7309308072487644,0.8333333333333334,0,958.2,1.1112711333750782,1,1,3,1,True,False,False,False,False,False,True
2273-QCKXA,1,0,0,0,0.0,1,No,No,No,No,Yes,No,No,0,0.3064676616915422,0.0034906531271636,0,1,49.05,30,0-12,0.4040362438220757,0.0833333333333333,0,588.5999999999999,1.0,1,0,2,1,False,False,False,False,False,False,True
0731-EBJQB,0,0,1,1,0.7183098591549296,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0.0213930348258706,0.1236845141933995,0,52,20.4,1560,48-60,0.1727680268660499,4.333333333333333,2,244.8,1.0281391402714934,0,1,1,0,False,True,True,False,False,True,False
1891-QRQSA,1,1,1,1,0.8873239436619719,1,Yes,Yes,No,Yes,Yes,Yes,Yes,1,0.9288557213930348,0.8170090006923609,0,64,111.6,1920,60+,0.9136892504118616,5.333333333333333,2,1339.1999999999998,0.9939236111111112,0,1,7,4,True,False,False,True,False,False,False
8028-PNXHQ,1,0,1,1,0.8591549295774649,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0.0597014925373134,0.1622201707823678,0,62,24.25,1860,60+,0.1892703406494127,5.166666666666667,2,291.0,0.9475224476222148,0,1,2,0,False,True,False,True,False,False,False
5630-AHZIL,0,0,0,1,0.028169014084507,1,No,Yes,No,No,Yes,No,Yes,1,0.4601990049751243,0.0183014078006,0,3,64.5,90,0-12,0.4870950027457441,0.25,1,774.0,0.9167958656330748,1,1,4,3,False,False,False,False,False,False,False
2673-CXQEU,0,1,0,0,0.7746478873239437,1,Yes,Yes,Yes,Yes,No,Yes,Yes,0,0.917910447761194,0.7062889453034848,0,56,110.5,1680,48-60,0.9030801365027064,4.666666666666667,0,1326.0,0.9921622495151908,0,0,7,3,True,False,True,False,False,True,False
6416-JNVRK,0,0,0,0,0.6338028169014085,1,No,No,No,No,No,No,Yes,0,0.372139303482587,0.308106392799446,0,46,55.65,1380,36-48,0.4814930878876871,3.8333333333333335,0,667.8,1.0503730614477127,0,0,2,1,False,False,True,False,True,False,False
5590-ZSKRV,0,0,1,1,0.0985915492957746,1,No,Yes,Yes,No,No,No,No,0,0.3621890547263681,0.0534791137779829,0,8,54.65,240,0-12,0.4965506589785832,0.6666666666666666,2,655.8,1.10304208600183,1,0,3,1,False,False,False,False,False,False,True
0191-ZHSKZ,1,1,0,0,0.4084507042253521,1,No,Yes,Yes,No,No,Yes,Yes,1,0.5621890547263682,0.2414608816062774,0,30,74.75,900,24-36,0.5797089511257552,2.5,0,897.0,0.9414938684503904,1,1,5,3,False,False,False,False,False,True,False
3887-PBQAO,0,0,1,1,0.619718309859155,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0.0761194029850745,0.1382183244864989,0,45,25.9,1350,36-48,0.2226981511989749,3.75,2,310.79999999999995,1.0438438438438438,0,1,2,0,False,True,True,False,True,False,False
5919-TMRGD,0,0,0,1,0.0,1,No,No,No,No,No,Yes,No,1,0.607960199004975,0.0069870759289176,1,1,79.35,30,0-12,0.6536243822075782,0.0833333333333333,1,952.2,1.0,1,1,2,1,True,False,False,False,False,True,False
8108-UXRQN,0,0,1,1,0.1408450704225352,0,No phone service,Yes,No,No,No,Yes,Yes,0,0.3213930348258705,0.0630683129471497,0,11,50.55,330,0-12,0.4233562977385053,0.9166666666666666,2,606.5999999999999,1.0167251146479634,1,0,3,3,False,False,False,False,False,True,False
9191-MYQKX,0,0,1,0,0.0845070422535211,1,No,No,No,Yes,No,No,No,1,0.5661691542288557,0.0551696284329563,1,7,75.15,210,0-12,0.5847258178394916,0.5833333333333334,1,901.8,0.9445870164433036,1,1,2,0,True,False,False,False,False,False,False
9919-YLNNG,0,0,0,0,0.5774647887323944,1,No,No,Yes,Yes,Yes,Yes,Yes,1,0.8512437810945274,0.4971959381490884,0,42,103.8,1260,36-48,0.8487291127324075,3.5,0,1245.6,0.9926369391687312,1,1,6,3,True,False,False,False,False,False,False
0318-ZOPWS,0,0,1,0,0.676056338028169,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0.0189054726368158,0.1101488576044311,0,49,20.15,1470,48-60,0.1636267357025182,4.083333333333333,1,241.8,0.9858206309819214,0,1,1,0,False,True,False,True,False,False,False
4445-ZJNMU,1,0,0,0,0.1126760563380281,1,Yes,No,Yes,No,No,Yes,Yes,1,0.8064676616915423,0.1038483729517655,0,9,99.3,270,0-12,0.8408841295991212,0.75,0,1191.6,1.0280295401141324,1,1,5,2,True,False,False,False,True,False,False
4808-YNLEU,0,0,1,0,0.4788732394366197,1,No,Yes,No,No,No,Yes,No,1,0.4368159203980098,0.2534791137779829,0,35,62.15,1050,24-36,0.5214050364791715,2.9166666666666665,1,745.8,1.0184806344098378,0,1,3,2,False,False,True,False,False,False,False
1862-QRWPE,0,0,1,1,0.6619718309859155,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,0.0238805970149253,0.1198015231940918,0,48,20.65,1440,36-48,0.1813907193849532,4.0,2,247.8,1.0663841807909604,0,0,1,0,False,True,False,True,False,False,False
2796-NNUFI,0,0,1,1,0.6338028169014085,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0.0169154228855721,0.1048119086083545,0,46,19.95,1380,36-48,0.1660160446959387,3.8333333333333335,2,239.4,1.0102429988013513,0,1,1,0,False,True,False,True,False,False,True
3016-KSVCP,1,0,1,0,0.3943661971830986,0,No phone service,No,No,No,No,Yes,No,0,0.154228855721393,0.1142914839603046,0,29,33.75,870,24-36,0.2866698858149178,2.4166666666666665,1,405.0,1.031162196679438,1,0,1,1,False,False,False,False,False,False,True
4767-HZZHQ,1,0,1,1,0.4084507042253521,1,No,No,Yes,Yes,No,No,No,0,0.6348258706467661,0.2944149549965381,0,30,82.05,900,24-36,0.7057111477210324,2.5,2,984.6,1.0441600650010157,1,0,3,0,True,False,False,False,False,False,False
2424-WVHPL,1,1,0,0,0.0,1,No,No,No,No,Yes,No,No,0,0.5616915422885572,0.0064504961920147,0,1,74.7,30,0-12,0.6153212520593081,0.0833333333333333,0,896.4000000000001,1.0,1,0,2,1,True,False,False,False,False,True,False
7233-PAHHL,1,0,1,1,0.9154929577464788,1,Yes,Yes,No,Yes,Yes,Yes,Yes,1,0.654228855721393,0.6572178629125317,0,66,84.0,1980,60+,0.7131758274674255,5.5,2,1008.0,1.0307088744588744,0,1,7,4,False,False,False,True,False,False,True
6067-NGCEU,0,0,0,0,0.9014084507042254,1,Yes,Yes,Yes,Yes,No,Yes,Yes,1,0.9233830845771144,0.8179321486268175,0,65,111.05,1950,60+,0.9006463059181345,5.416666666666667,0,1332.6,0.9845876770685416,1,1,7,3,True,False,False,False,True,False,False
9848-JQJTX,1,0,0,0,1.0,1,Yes,No,Yes,Yes,No,Yes,Yes,1,0.8223880597014926,0.8585564274174937,0,72,100.9,2160,60+,0.8533601043382756,6.0,0,1210.8000000000002,1.0267385199867856,0,1,6,2,True,False,False,True,False,False,False
8637-XJIVR,0,0,0,0,0.1549295774647887,1,Yes,Yes,No,No,No,No,No,1,0.6039800995024875,0.1048407569813062,1,12,78.95,360,0-12,0.6365664470071389,1.0,0,947.4,0.9788368165505592,1,1,3,1,True,False,False,False,False,True,False
9803-FTJCG,1,0,1,1,0.9859154929577464,1,Yes,Yes,Yes,No,Yes,No,No,1,0.4835820895522387,0.545799676898223,0,71,66.85,2130,60+,0.5509316193702578,5.916666666666667,2,802.1999999999999,1.0004951173006629,0,1,5,2,False,False,True,False,True,False,False
